rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,channels
1520440529276090180,,129,,1520440529,260979652,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440529392064397,,130,,1520440529,382198510,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440529480030924,,131,,1520440529,459922830,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440529574294065,,132,,1520440529,571281879,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440529684736815,,133,,1520440529,672439536,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440529778949641,,134,,1520440529,764411592,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440529901012534,,135,,1520440529,873843464,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440529976920037,,136,,1520440529,975904872,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530081442326,,137,,1520440530,69475930,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530177648895,,138,,1520440530,167510208,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530277976583,,139,,1520440530,268184424,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530376507725,,140,,1520440530,373580448,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530501964414,,141,,1520440530,476375216,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530591817786,,142,,1520440530,575130016,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530701404672,,143,,1520440530,660250098,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530803617627,,144,,1520440530,774887575,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530878456683,,145,,1520440530,873190624,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440530983240258,,146,,1520440530,979081112,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531091142271,,147,,1520440531,75584392,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531184192653,,148,,1520440531,171669048,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531285598031,,149,,1520440531,274275952,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531400968385,,150,,1520440531,368927736,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531476430624,,151,,1520440531,468896496,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531576640825,,152,,1520440531,571187536,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531700893731,,153,,1520440531,669644120,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531776340061,,154,,1520440531,754085245,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531875134253,,155,,1520440531,865093477,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440531972966560,,156,,1520440531,964361712,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532072520300,,157,,1520440532,64001472,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532176483458,,158,,1520440532,168870616,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532282179483,,159,,1520440532,267776656,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532378719081,,160,,1520440532,365864344,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532502284508,,161,,1520440532,473965088,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532577982403,,162,,1520440532,576874984,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532694505406,,163,,1520440532,676177304,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532801198130,,164,,1520440532,758861355,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532900648778,,165,,1520440532,874538421,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440532981698019,,166,,1520440532,974858216,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533091303380,,167,,1520440533,70193296,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533177514965,,168,,1520440533,158677020,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533301011148,,169,,1520440533,277000545,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533376209735,,170,,1520440533,374593944,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533501252584,,171,,1520440533,476515320,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533577833157,,172,,1520440533,576458136,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533700178508,,173,,1520440533,674540544,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533783043025,,174,,1520440533,775474608,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533877230699,,175,,1520440533,872618432,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440533978714024,,176,,1520440533,975251152,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534077432034,,177,,1520440534,69253960,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534174296192,,178,,1520440534,171971200,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534300953713,,179,,1520440534,275125608,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534394479083,,180,,1520440534,374503112,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534478919306,,181,,1520440534,474793600,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534574386698,,182,,1520440534,571618104,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534676261615,,183,,1520440534,668977552,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534772561004,,184,,1520440534,764542720,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534877709174,,185,,1520440534,862275792,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440534977736693,,186,,1520440534,966369440,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535093994085,,187,,1520440535,76599285,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535201301134,,188,,1520440535,175674512,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535277239471,,189,,1520440535,276581472,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535376831768,,190,,1520440535,371926184,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535496740925,,191,,1520440535,476988928,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535576686295,,192,,1520440535,561496848,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535676889732,,193,,1520440535,666136304,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535793065841,,194,,1520440535,771739576,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535877082364,,195,,1520440535,873587040,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440535977029777,,196,,1520440535,977076112,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536082125470,,197,,1520440536,71500736,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536181700360,,198,,1520440536,173290056,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536281260845,,199,,1520440536,271506840,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536382337318,,200,,1520440536,375342968,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536482283860,,201,,1520440536,470168304,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536578164201,,202,,1520440536,572553896,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536692796160,,203,,1520440536,674939544,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536782552106,,204,,1520440536,772872480,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536882063760,,205,,1520440536,873473960,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440536981915208,,206,,1520440536,971190936,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537104215562,,207,,1520440537,73189856,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537201325372,,208,,1520440537,182842440,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537302105441,,209,,1520440537,278729808,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537383094962,,210,,1520440537,379210880,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537492170526,,211,,1520440537,480681032,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537592849923,,212,,1520440537,576338144,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537701290722,,213,,1520440537,679270144,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537778323019,,214,,1520440537,778330680,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537882267772,,215,,1520440537,879081432,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440537981595078,,216,,1520440537,979111656,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538082858939,,217,,1520440538,72299320,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538182414581,,218,,1520440538,175118528,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538292006724,,219,,1520440538,272622600,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538383065729,,220,,1520440538,373459632,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538483044127,,221,,1520440538,468350152,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538582068321,,222,,1520440538,572020816,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538693165829,,223,,1520440538,675786680,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538778067991,,224,,1520440538,773810864,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538882855729,,225,,1520440538,874406912,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440538994230098,,226,,1520440538,974059856,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539103126373,,227,,1520440539,73808568,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539177566724,,228,,1520440539,171521880,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539300729030,,229,,1520440539,274323008,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539381477132,,230,,1520440539,377798952,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539517090575,,231,,1520440539,473179328,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539582041370,,232,,1520440539,569106640,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539681849988,,233,,1520440539,669337504,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539782603100,,234,,1520440539,771984128,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539875641545,,235,,1520440539,870391256,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440539992467791,,236,,1520440539,972826256,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540083369548,,237,,1520440540,74426320,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540179598804,,238,,1520440540,171506088,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540319639241,,239,,1520440540,279281968,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540382229574,,240,,1520440540,387955385,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540484178462,,241,,1520440540,470153360,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540606600634,,242,,1520440540,571216832,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540678344541,,243,,1520440540,676212432,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540801272794,,244,,1520440540,777109096,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540891656859,,245,,1520440540,878053432,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440540982291887,,246,,1520440540,975612776,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541092306911,,247,,1520440541,74082152,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541181940497,,248,,1520440541,175722248,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541278394446,,249,,1520440541,272599720,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541378292869,,250,,1520440541,372239688,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541492152059,,251,,1520440541,481374104,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541592269427,,252,,1520440541,581608320,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541695904589,,253,,1520440541,685752320,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541806310079,,254,,1520440541,785192080,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541900954850,,255,,1520440541,885069624,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440541986385172,,256,,1520440541,985147624,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440542105911568,,257,,1520440542,80350176,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440542201912869,,258,,1520440542,186457264,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440542296270229,,259,,1520440542,286469264,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440542400701248,,260,,1520440542,389307572,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440542504398140,,261,,1520440542,484555572,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440542592573031,,262,,1520440542,586272848,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440542706945181,,263,,1520440542,681683848,'',"[1190, 1190, 1190, 1190, 0, 0, 0, 0]"
1520440542801037944,,264,,1520440542,781050856,'',"[1543, 1554, 1405, 1418, 0, 0, 0, 0]"
1520440542892806467,,265,,1520440542,884719024,'',"[1561, 1565, 1414, 1432, 0, 0, 0, 0]"
1520440542993000135,,266,,1520440542,970057004,'',"[1573, 1586, 1428, 1442, 0, 0, 0, 0]"
1520440543100831210,,267,,1520440543,68598120,'',"[1593, 1602, 1438, 1451, 0, 0, 0, 0]"
1520440543223578053,,268,,1520440543,180850426,'',"[1610, 1619, 1452, 1466, 0, 0, 0, 0]"
1520440543306327554,,269,,1520440543,265753259,'',"[1627, 1637, 1463, 1477, 0, 0, 0, 0]"
1520440543392556022,,270,,1520440543,385365553,'',"[1644, 1653, 1474, 1487, 0, 0, 0, 0]"
1520440543501204822,,271,,1520440543,476251264,'',"[1662, 1671, 1486, 1500, 0, 0, 0, 0]"
1520440543609687389,,272,,1520440543,580186192,'',"[1679, 1688, 1498, 1513, 0, 0, 0, 0]"
1520440543692410007,,273,,1520440543,683924048,'',"[1691, 1701, 1506, 1520, 0, 0, 0, 0]"
1520440543801372116,,274,,1520440543,778283336,'',"[1693, 1703, 1501, 1516, 0, 0, 0, 0]"
1520440543892944096,,275,,1520440543,878947448,'',"[1696, 1704, 1497, 1510, 0, 0, 0, 0]"
1520440543999623885,,276,,1520440543,978218672,'',"[1697, 1704, 1492, 1508, 0, 0, 0, 0]"
1520440544100860863,,277,,1520440544,80196464,'',"[1698, 1708, 1487, 1506, 0, 0, 0, 0]"
1520440544208306155,,278,,1520440544,176400008,'',"[1695, 1700, 1484, 1505, 0, 0, 0, 0]"
1520440544301514467,,279,,1520440544,282284888,'',"[1585, 1676, 1462, 1518, 0, 0, 0, 0]"
1520440544402940353,,280,,1520440544,382372656,'',"[1561, 1624, 1461, 1520, 0, 0, 0, 0]"
1520440544493933746,,281,,1520440544,482725144,'',"[1544, 1596, 1490, 1527, 0, 0, 0, 0]"
1520440544620278326,,282,,1520440544,578796200,'',"[1512, 1579, 1501, 1527, 0, 0, 0, 0]"
1520440544762845864,,283,,1520440544,691063842,'',"[1501, 1558, 1502, 1536, 0, 0, 0, 0]"
1520440544814641652,,284,,1520440544,816856101,'',"[1516, 1539, 1518, 1555, 0, 0, 0, 0]"
1520440544910539255,,285,,1520440544,885695097,'',"[1502, 1546, 1528, 1557, 0, 0, 0, 0]"
1520440545003157541,,286,,1520440544,968809578,'',"[1494, 1565, 1519, 1589, 0, 0, 0, 0]"
1520440545092094968,,287,,1520440545,86752032,'',"[1515, 1569, 1541, 1595, 0, 0, 0, 0]"
1520440545202159437,,288,,1520440545,180487696,'',"[1556, 1582, 1572, 1611, 0, 0, 0, 0]"
1520440545301552974,,289,,1520440545,285307512,'',"[1511, 1594, 1543, 1598, 0, 0, 0, 0]"
1520440545400897875,,290,,1520440545,381859104,'',"[1524, 1568, 1543, 1570, 0, 0, 0, 0]"
1520440545497445630,,291,,1520440545,483412456,'',"[1514, 1576, 1523, 1574, 0, 0, 0, 0]"
1520440545609792187,,292,,1520440545,596719947,'',"[1535, 1577, 1535, 1569, 0, 0, 0, 0]"
1520440545700720738,,293,,1520440545,694642947,'',"[1522, 1579, 1508, 1576, 0, 0, 0, 0]"
1520440545791913550,,294,,1520440545,783304512,'',"[1542, 1579, 1530, 1564, 0, 0, 0, 0]"
1520440545901583995,,295,,1520440545,884075512,'',"[1544, 1581, 1515, 1571, 0, 0, 0, 0]"
1520440545989191370,,296,,1520440545,985092912,'',"[1542, 1586, 1522, 1558, 0, 0, 0, 0]"
1520440546094735475,,297,,1520440546,81670648,'',"[1532, 1597, 1516, 1559, 0, 0, 0, 0]"
1520440546208003925,,298,,1520440546,192498851,'',"[1548, 1586, 1516, 1559, 0, 0, 0, 0]"
1520440546301087897,,299,,1520440546,290968152,'',"[1543, 1599, 1507, 1572, 0, 0, 0, 0]"
1520440546392393765,,300,,1520440546,385726488,'',"[1541, 1602, 1512, 1570, 0, 0, 0, 0]"
1520440546492913322,,301,,1520440546,483390576,'',"[1550, 1595, 1512, 1572, 0, 0, 0, 0]"
1520440546591655110,,302,,1520440546,579194576,'',"[1567, 1587, 1526, 1569, 0, 0, 0, 0]"
1520440546698229059,,303,,1520440546,683353544,'',"[1541, 1602, 1515, 1571, 0, 0, 0, 0]"
1520440546804788388,,304,,1520440546,780823056,'',"[1538, 1595, 1523, 1556, 0, 0, 0, 0]"
1520440546900666206,,305,,1520440546,881262256,'',"[1537, 1588, 1522, 1552, 0, 0, 0, 0]"
1520440546993520855,,306,,1520440546,983074144,'',"[1564, 1610, 1548, 1572, 0, 0, 0, 0]"
1520440547092232926,,307,,1520440547,82250744,'',"[1577, 1614, 1536, 1603, 0, 0, 0, 0]"
1520440547201280854,,308,,1520440547,187016240,'',"[1539, 1623, 1513, 1594, 0, 0, 0, 0]"
1520440547301347791,,309,,1520440547,281050224,'',"[1550, 1581, 1525, 1550, 0, 0, 0, 0]"
1520440547406066471,,310,,1520440547,381445192,'',"[1536, 1599, 1510, 1570, 0, 0, 0, 0]"
1520440547502210598,,311,,1520440547,481378192,'',"[1540, 1596, 1526, 1556, 0, 0, 0, 0]"
1520440547602851012,,312,,1520440547,585956944,'',"[1543, 1591, 1524, 1556, 0, 0, 0, 0]"
1520440547697083889,,313,,1520440547,680891944,'',"[1550, 1597, 1533, 1560, 0, 0, 0, 0]"
1520440547801642942,,314,,1520440547,785215360,'',"[1538, 1600, 1520, 1565, 0, 0, 0, 0]"
1520440547899558155,,315,,1520440547,890998440,'',"[1539, 1606, 1516, 1571, 0, 0, 0, 0]"
1520440548007752770,,316,,1520440547,995305896,'',"[1557, 1599, 1537, 1565, 0, 0, 0, 0]"
1520440548100819037,,317,,1520440548,95459280,'',"[1562, 1607, 1536, 1576, 0, 0, 0, 0]"
1520440548212388686,,318,,1520440548,199300056,'',"[1573, 1596, 1533, 1574, 0, 0, 0, 0]"
1520440548303635796,,319,,1520440548,299214056,'',"[1578, 1594, 1526, 1586, 0, 0, 0, 0]"
1520440548407129701,,320,,1520440548,397481624,'',"[1561, 1607, 1515, 1585, 0, 0, 0, 0]"
