rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,coordinate_frame,type_mask,position,x,y,z,velocity,x,y,z,acceleration_or_force,x,y,z,yaw,yaw_rate
1520440548846017565,,111,,1520440548,810768320,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0321124047041,0.0314656943083,0.0544389486313,,0.155970111489,0.010014093481,5.11181974411,-1.57079637051,-0.0
1520440548924143175,,112,,1520440548,900478784,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.033398848027,0.0283373594284,0.050775885582,,0.192643836141,0.02074707672,5.04859209061,-1.57079637051,-0.0
1520440549022628679,,113,,1520440549,8183488,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0323811583221,0.0265594217926,0.0529779195786,,0.053583368659,0.0245970170945,5.28564023972,-1.57079637051,-0.0
1520440549115280967,,114,,1520440549,93531712,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0309626739472,0.0192972701043,0.0537934601307,,0.0603190176189,-0.0532731600106,5.42281961441,-1.57079637051,-0.0
1520440549209256590,,115,,1520440549,193550208,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0315571837127,0.017228834331,0.050171226263,,0.087466172874,0.0523468330503,5.30879020691,-1.57079637051,-0.0
1520440549333733335,,116,,1520440549,297831488,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0328963063657,0.0166132077575,0.0469175577164,,0.180024877191,0.0709050744772,5.09885215759,-1.57079637051,-0.0
1520440549450680090,,117,,1520440549,400512576,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0366630963981,0.015865970403,0.0390291213989,,0.159622177482,0.0625517368317,5.0760269165,-1.57079637051,-0.0
1520440549512017023,,118,,1520440549,500512576,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0372569449246,0.0186720564961,0.0408612787724,,0.151062682271,0.10240149498,5.13902187347,-1.57079637051,-0.0
1520440549612021577,,119,,1520440549,596634176,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0465146154165,0.00848217308521,0.0309695899487,,0.17288659513,0.00930532068014,5.16571331024,-1.57079637051,-0.0
1520440549745247299,,120,,1520440549,692745344,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0534338876605,0.00220222189091,0.0277588367462,,0.161908507347,0.0134298112243,5.19875001907,-1.57079637051,-0.0
1520440549819001920,,121,,1520440549,817614920,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.058102440089,0.000488680787384,0.028489023447,,0.221043497324,0.0457791052759,5.13093423843,-1.57079637051,-0.0
1520440549947675794,,122,,1520440549,905162916,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0609217435122,-0.0023943411652,0.0276205539703,,0.202283024788,0.0255823843181,5.10116481781,-1.57079637051,-0.0
1520440550050664083,,123,,1520440550,9232640,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0666910111904,-0.00719930091873,0.0344897806644,,0.160857394338,0.0235520806164,5.23970556259,-1.57079637051,-0.0
1520440550112130864,,124,,1520440550,110192192,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0693511068821,-0.00943848770112,0.0362263917923,,0.192911058664,0.00853736046702,5.17146635056,-1.57079637051,-0.0
1520440550212639688,,125,,1520440550,195485312,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0746324583888,-0.0126608135179,0.0430650115013,,0.21889282763,0.0314520969987,5.13622951508,-1.57079637051,-0.0
1520440550322108908,,126,,1520440550,305213184,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.078209720552,-0.0142023945227,0.0499761104584,,0.197181344032,0.0897490531206,5.14889383316,-1.57079637051,-0.0
1520440550414574287,,127,,1520440550,405329295,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0812859460711,-0.0148502737284,0.0552434325218,,0.188513815403,0.0557803362608,5.18051195145,-1.57079637051,-0.0
1520440550522030133,,128,,1520440550,511553088,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0842268839478,-0.0150680076331,0.0619444847107,,0.212331518531,0.0216508600861,5.19717693329,-1.57079637051,-0.0
1520440550650211239,,129,,1520440550,596861056,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0857937410474,-0.01608806476,0.0682591199875,,0.14245814085,0.0413004122674,5.28670024872,-1.57079637051,-0.0
1520440550723465664,,130,,1520440550,709120256,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0859365910292,-0.0150678865612,0.0722585916519,,0.168614879251,0.0835918560624,5.18055200577,-1.57079637051,-0.0
1520440550833068374,,131,,1520440550,799498880,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0862966775894,-0.0140198729932,0.0726812183857,,0.198986977339,0.0759937390685,5.10280704498,-1.57079637051,-0.0
1520440550950710691,,132,,1520440550,904990272,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0888454020023,-0.0149428304285,0.0752265751362,,0.219043463469,0.0614129118621,5.17097949982,-1.57079637051,-0.0
1520440551034860259,,133,,1520440551,6421691,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0909115299582,-0.0129383504391,0.0764446556568,,0.185144498944,0.0722107887268,5.1598815918,-1.57079637051,-0.0
1520440551126667700,,134,,1520440551,112202368,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.091647028923,-0.0131157180294,0.077007651329,,0.209544599056,0.0573089197278,5.12715530396,-1.57079637051,-0.0
1520440551246772694,,135,,1520440551,213596992,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0930792167783,-0.0151866050437,0.0785704553127,,0.197476893663,0.0859806537628,5.12245225906,-1.57079637051,-0.0
1520440551322750034,,136,,1520440551,312726592,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0931934565306,-0.0115397879854,0.0745977461338,,0.247793927789,0.0616074725986,5.02771425247,-1.57079637051,-0.0
1520440551421622941,,137,,1520440551,410504000,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0932791382074,-0.016136046499,0.0785202980042,,0.216058284044,-0.0101434867829,5.09280538559,-1.57079637051,-0.0
1520440551548520156,,138,,1520440551,505956928,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0918434262276,-0.0180816613138,0.0798520743847,,0.269852280617,-0.00492227030918,5.03386688232,-1.57079637051,-0.0
1520440551650730491,,139,,1520440551,611615808,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.093633249402,-0.0178292673081,0.0728042721748,,0.246807545424,0.0551406554878,4.98928642273,-1.57079637051,-0.0
1520440551745370536,,140,,1520440551,711621440,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0942234918475,-0.0148902665824,0.066990852356,,0.213440909982,0.0672750249505,5.05654525757,-1.57079637051,-0.0
1520440551821946413,,141,,1520440551,808729984,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0942004173994,-0.0111063914374,0.0633476674557,,0.243227750063,0.0648012906313,5.05452489853,-1.57079637051,-0.0
1520440552016317602,,142,,1520440552,10525760,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0941635817289,-0.00527467345819,0.0546528100967,,0.230007335544,0.0316160358489,5.02040719986,-1.57079637051,-0.0
1520440552122367369,,143,,1520440552,111822976,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0942925140262,-0.00346371880732,0.0491875112057,,0.236448645592,0.0438677854836,4.98617696762,-1.57079637051,-0.0
1520440552252781220,,144,,1520440552,215028608,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0944376587868,-0.00107121956535,0.0421043634415,,0.239107370377,0.0692461356521,4.94274997711,-1.57079637051,-0.0
1520440552326516743,,145,,1520440552,312025216,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0940781310201,0.00160171999596,0.0365948677063,,0.208524346352,0.063841290772,5.00446796417,-1.57079637051,-0.0
1520440552453235143,,146,,1520440552,411474816,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.093650251627,0.00450756028295,0.0314284563065,,0.233974769711,0.0382093936205,4.95764017105,-1.57079637051,-0.0
1520440552544999705,,147,,1520440552,509366912,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0920468941331,0.00600376259536,0.0243247747421,,0.206057190895,0.0519726760685,4.88504457474,-1.57079637051,-0.0
1520440552629087520,,148,,1520440552,612877248,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0873924642801,0.00785543583333,0.0192540585995,,0.128940403461,0.0680506974459,5.00616168976,-1.57079637051,-0.0
1520440552747874134,,149,,1520440552,715372224,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0801193714142,0.00939627829939,0.0176853239536,,0.152827054262,0.0514453984797,5.01269483566,-1.57079637051,-0.0
1520440552851730937,,150,,1520440552,820755392,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0726883783937,0.0109844757244,0.0135377347469,,0.155106052756,0.0477346330881,4.90745592117,-1.57079637051,-0.0
1520440552931664539,,151,,1520440552,906035563,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0657244622707,0.0123026622459,0.00539192557335,,0.171833887696,0.0861043035984,4.81084632874,-1.57079637051,-0.0
1520440553059775921,,152,,1520440553,6187456,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0590239651501,0.0149013120681,-0.00470691919327,,0.15787628293,0.0747550278902,4.79878139496,-1.57079637051,-0.0
1520440553223757614,,153,,1520440553,215523869,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.0941743850708,0.00440091453493,0.23805591464,,-0.017760515213,0.0287718903273,5.39055776596,-1.57079637051,-0.0
1520440553320216906,,154,,1520440553,308080130,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.110186606646,0.00222512381151,0.248411238194,,-0.0154459001496,0.0270149428397,5.34978818893,-1.57079637051,-0.0
1520440553448826799,,155,,1520440553,413892544,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.118497535586,-0.00342416809872,0.236160188913,,0.0549172647297,-0.0852889791131,5.2326002121,-1.57079637051,-0.0
1520440553537062371,,156,,1520440553,500443661,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.120668940246,-0.00992435868829,0.220082581043,,0.108776800334,-0.0443514809012,5.09906625748,-1.57079637051,-0.0
1520440553623059690,,157,,1520440553,604363200,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.113014221191,-0.014144429937,0.179954081774,,0.105626456439,-0.00264515099116,5.02103090286,-1.57079637051,-0.0
1520440553723779837,,158,,1520440553,710310656,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.103935167193,-0.0192787833512,0.146948575974,,0.128075927496,-0.0200231280178,4.96334218979,-1.57079637051,-0.0
1520440553825942762,,159,,1520440553,806897600,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.0920798331499,-0.0243324693292,0.116691201925,,0.151255965233,-0.00649524154142,4.91766929626,-1.57079637051,-0.0
1520440553926089135,,160,,1520440553,906890240,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.0794524922967,-0.0287104509771,0.0909855365753,,0.148869007826,0.0087932664901,4.92312860489,-1.57079637051,-0.0
1520440554022043929,,161,,1520440554,10809792,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.0653311908245,-0.0328428670764,0.0713359117508,,0.175894826651,-0.0187362544239,5.05016613007,-1.57079637051,-0.0
1520440554139111374,,162,,1520440554,117920064,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.0525464117527,-0.0360492281616,0.0628810226917,,0.171231642365,0.0102666886523,5.15515565872,-1.57079637051,-0.0
1520440554245717228,,163,,1520440554,220222592,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.0381926521659,-0.0376555286348,0.0472917556763,,0.154343336821,0.0464196130633,5.16873025894,-1.57079637051,-0.0
1520440554332653577,,164,,1520440554,318172544,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.0199257489294,-0.0397907420993,0.0315796732903,,0.189103484154,0.00991009362042,5.12902069092,-1.57079637051,-0.0
1520440554444228524,,165,,1520440554,416744832,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,-0.00581813137978,-0.0416114889085,0.0220514535904,,0.233502164483,-0.0110435960814,5.12417602539,-1.57079637051,-0.0
1520440554552372479,,166,,1520440554,528318087,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.00315842567943,-0.0402099601924,0.0252469778061,,0.23844756186,0.00025194947375,5.19966840744,-1.57079637051,-0.0
1520440554635485087,,167,,1520440554,631163008,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0137045271695,-0.0437519140542,0.0135760307312,,0.248854756355,-0.00437565566972,5.21376991272,-1.57079637051,-0.0
1520440554748954591,,168,,1520440554,727170780,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0404277071357,-0.0467037595809,-0.00206410884857,,0.265283554792,-0.00513341277838,5.16189336777,-1.57079637051,-0.0
1520440554853470280,,169,,1520440554,827316480,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0543276071548,-0.0464296340942,-0.00935560464859,,0.316385954618,-0.0178224034607,5.08517026901,-1.57079637051,-0.0
1520440554972124578,,170,,1520440554,928672256,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0647821128368,-0.0468036234379,-0.0107802152634,,0.276872009039,-0.0313173085451,5.10102653503,-1.57079637051,-0.0
1520440555043610054,,171,,1520440555,25407808,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0747224763036,-0.0450700260699,-0.0141494274139,,0.260456889868,-0.0264144334942,5.18661594391,-1.57079637051,-0.0
1520440555146480985,,172,,1520440555,126131520,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0842702016234,-0.0419650971889,-0.0163617134094,,0.256687611341,-0.0409084782004,5.17447328568,-1.57079637051,-0.0
1520440555242694909,,173,,1520440555,227277056,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0919782593846,-0.0367648005486,-0.0173017978668,,0.300014406443,0.00564548373222,5.13345479965,-1.57079637051,-0.0
1520440555343794375,,174,,1520440555,327159104,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0983556285501,-0.0311040189117,-0.0150640010834,,0.293781757355,0.00826547667384,5.18409252167,-1.57079637051,-0.0
1520440555546114272,,175,,1520440555,532794944,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.104462057352,-0.0201908946037,-0.00537043809891,,0.271174997091,-0.0179814919829,5.19066858292,-1.57079637051,-0.0
1520440555645736076,,176,,1520440555,644308928,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.10533811897,-0.0125456284732,-0.00504529476166,,0.269436836243,0.0673038512468,5.11699819565,-1.57079637051,-0.0
1520440555750549695,,177,,1520440555,744681152,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.105630904436,6.04290871706e-05,-0.00245690345764,,0.25452658534,0.0413421206176,5.06914329529,-1.57079637051,-0.0
1520440555851923415,,178,,1520440555,840613824,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.104588590562,0.0106121087447,0.00272390246391,,0.256386369467,0.0406756289303,5.16321325302,-1.57079637051,-0.0
1520440555953230359,,179,,1520440555,939839680,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.101705245674,0.0221086554229,0.00939944386482,,0.255040615797,0.114950358868,5.13741636276,-1.57079637051,-0.0
1520440556055150441,,180,,1520440556,39435968,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0975100398064,0.0308517683297,0.016812980175,,0.18997824192,0.0868362337351,5.26502799988,-1.57079637051,-0.0
1520440556169170142,,181,,1520440556,139643584,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0923675075173,0.0399657338858,0.0234096944332,,0.20162512362,0.100913055241,5.23874521255,-1.57079637051,-0.0
1520440556251703992,,182,,1520440556,242157312,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0863738059998,0.0500041879714,0.0281660556793,,0.206492692232,0.146213293076,5.14920377731,-1.57079637051,-0.0
1520440556377680400,,183,,1520440556,338208960,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0819062665105,0.0567418299615,0.030693590641,,0.157228514552,0.130288183689,5.21325206757,-1.57079637051,-0.0
1520440556476493388,,184,,1520440556,451718777,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0772728696465,0.0610695146024,0.0328668057919,,0.192038804293,0.111698314548,5.16382789612,-1.57079637051,-0.0
1520440556550225827,,185,,1520440556,548990720,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0731304585934,0.061847306788,0.0377905666828,,0.119624480605,0.0899289101362,5.30933856964,-1.57079637051,-0.0
1520440556651655532,,186,,1520440556,631824997,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0616564750671,0.0662537291646,0.0425328016281,,0.115842744708,0.0847413390875,5.34431838989,-1.57079637051,-0.0
1520440556779842363,,187,,1520440556,747057382,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0498135462403,0.0685889199376,0.0474723279476,,0.144034579396,0.0550127066672,5.28338289261,-1.57079637051,-0.0
1520440556898490608,,188,,1520440556,846844928,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0500150769949,0.066585496068,0.0399582386017,,0.191858097911,0.0797515586019,5.21750831604,-1.57079637051,-0.0
1520440556976366192,,189,,1520440556,948532288,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0447804145515,0.0651746615767,0.043143004179,,0.195456907153,0.0626112893224,5.23701238632,-1.57079637051,-0.0
1520440557078650097,,190,,1520440557,64411840,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0396694615483,0.0628987625241,0.0475932359695,,0.185096427798,0.0807095021009,5.20062875748,-1.57079637051,-0.0
1520440557176675717,,191,,1520440557,150604544,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0365145616233,0.0608778744936,0.0496701300144,,0.182314395905,0.0912476480007,5.21929931641,-1.57079637051,-0.0
1520440557262613963,,192,,1520440557,250700800,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0339087285101,0.0577086061239,0.0548516511917,,0.202205464244,0.0194184277207,5.31399393082,-1.57079637051,-0.0
1520440557377757971,,193,,1520440557,350623552,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0313926152885,0.0530031919479,0.0620431303978,,0.212382823229,0.0155988074839,5.2641620636,-1.57079637051,-0.0
1520440557451916063,,194,,1520440557,447533120,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0297539830208,0.046130862087,0.0667815506458,,0.164087623358,0.0415620431304,5.2828207016,-1.57079637051,-0.0
1520440557562864889,,195,,1520440557,553629696,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0265455264598,0.0395102836192,0.0720291733742,,0.175958305597,0.0149092087522,5.283639431,-1.57079637051,-0.0
1520440557689507551,,196,,1520440557,656416719,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.023142023012,0.0351658128202,0.0753194689751,,0.148861989379,0.077042542398,5.2578587532,-1.57079637051,-0.0
1520440557763127558,,197,,1520440557,744504106,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0191270001233,0.031156392768,0.0776494443417,,0.12288081646,0.024484757334,5.33726406097,-1.57079637051,-0.0
1520440557891909840,,198,,1520440557,857983680,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.014249204658,0.0254825912416,0.0825204253197,,0.173045352101,-0.0335817411542,5.32435750961,-1.57079637051,-0.0
1520440557978786452,,199,,1520440557,945914231,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.00991476792842,0.0184907242656,0.0875526964664,,0.176412507892,-0.00301819248125,5.29235839844,-1.57079637051,-0.0
1520440558064903363,,200,,1520440558,61867616,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.00709749246016,0.01015320234,0.0891982316971,,0.17323589325,-0.0509550757706,5.2817029953,-1.57079637051,-0.0
1520440558172837916,,201,,1520440558,150710471,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.00523879751563,0.00280926143751,0.0908903479576,,0.182200461626,0.00976080074906,5.28745317459,-1.57079637051,-0.0
1520440558282466744,,202,,1520440558,251250432,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.00483124237508,-0.00419839518145,0.0926457941532,,0.172906905413,-0.0141188595444,5.32442998886,-1.57079637051,-0.0
1520440558370789279,,203,,1520440558,349825792,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.00423703808337,-0.00897029135376,0.094360679388,,0.180216223001,-0.0124863013625,5.30282020569,-1.57079637051,-0.0
1520440558463410801,,204,,1520440558,451629807,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.00351178878918,-0.011581630446,0.0953515470028,,0.166196107864,0.0473871827126,5.29701852798,-1.57079637051,-0.0
1520440558571959616,,205,,1520440558,551533296,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0204351656139,-0.0562469102442,-0.222162723541,,0.191064044833,-0.101863265038,4.50208711624,-1.57079637051,-0.0
1520440558664193487,,206,,1520440558,643446400,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0235654003918,-0.0652235746384,-0.246348500252,,0.197062686086,-0.104631133378,4.70116853714,-1.57079637051,-0.0
1520440558765908606,,207,,1520440558,741707904,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0261556841433,-0.0721364989877,-0.244485020638,,0.238559827209,-0.0694490820169,4.92405939102,-1.57079637051,-0.0
1520440558863446625,,208,,1520440558,851084288,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0279670357704,-0.0764779523015,-0.22628235817,,0.189901143312,-0.00857518520206,5.0718755722,-1.57079637051,-0.0
1520440558977520810,,209,,1520440558,936651136,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0286247152835,-0.0794650539756,-0.209038972855,,0.195908010006,0.00421297829598,5.12036514282,-1.57079637051,-0.0
1520440559077106690,,210,,1520440559,63266171,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0286533106118,-0.0796230360866,-0.184853494167,,0.214314118028,-0.000371159985662,5.20488834381,-1.57079637051,-0.0
1520440559191910111,,211,,1520440559,162282048,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0295004211366,-0.0795302018523,-0.163804888725,,0.205147400498,0.0139853190631,5.24623346329,-1.57079637051,-0.0
1520440559269612526,,212,,1520440559,254013056,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0307159963995,-0.0843151211739,-0.134354412556,,0.23504717648,-0.0425691492856,5.27549648285,-1.57079637051,-0.0
1520440559357329622,,213,,1520440559,349333376,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0321358665824,-0.088262476027,-0.108189284801,,0.188368171453,-0.0233546290547,5.381336689,-1.57079637051,-0.0
1520440559465956655,,214,,1520440559,446712960,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0345477610826,-0.0918451622128,-0.0857557058334,,0.256845355034,-0.0722404122353,5.26514053345,-1.57079637051,-0.0
1520440559571201488,,215,,1520440559,554046784,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0365782752633,-0.09473349154,-0.0650932788849,,0.231994301081,-0.0187595076859,5.19152259827,-1.57079637051,-0.0
1520440559679944669,,216,,1520440559,657184576,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0370398573577,-0.097811460495,-0.0471419692039,,0.219534382224,-0.0558665804565,5.27444171906,-1.57079637051,-0.0
1520440559773974868,,217,,1520440559,750490048,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0385063327849,-0.0966862216592,-0.0356960296631,,0.254784226418,-0.00463755661622,5.21675634384,-1.57079637051,-0.0
1520440559876960740,,218,,1520440559,850725056,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0391020141542,-0.0980347171426,-0.0272796154022,,0.212005764246,-0.0652435868979,5.28744459152,-1.57079637051,-0.0
1520440559962281721,,219,,1520440559,952589248,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0393441580236,-0.0953125357628,-0.0163348913193,,0.223648712039,-0.0597907491028,5.26321983337,-1.57079637051,-0.0
1520440560062397674,,220,,1520440560,57797184,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0416567400098,-0.0929760560393,0.00348520278931,,0.235826477408,-0.00870098453015,5.24036836624,-1.57079637051,-0.0
1520440560181319452,,221,,1520440560,145638592,'',1,0,,-6.12323399574e-17,6.12323426293e-17,0.5,,0.0424910001457,-0.0899685993791,0.0104506611824,,0.213118985295,-0.0199201218784,5.25751304626,-1.57079637051,-0.0
