rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1520440568486061063,,518,,1520440568,485258513,'',0.0,0.0,89,0.519999980927,119.636299133,-0.0
1520440568589570250,,519,,1520440568,588602153,'',0.0,0.0,89,0.519999980927,121.488586426,-0.0
1520440568675085218,,520,,1520440568,673572032,'',0.0,0.0,89,0.519999980927,119.972938538,-0.0
1520440568777727306,,521,,1520440568,777303603,'',0.0,0.0,89,0.52999997139,121.488586426,-0.0
1520440568873216853,,522,,1520440568,872396246,'',0.0,0.0,89,0.519999980927,121.826568604,-0.0
1520440569001557614,,523,,1520440569,973498,'',0.0,0.0,89,0.519999980927,120.646888733,-0.0
1520440569078444287,,524,,1520440569,77475927,'',0.0,0.0,89,0.519999980927,122.415168762,-0.0
1520440569199470787,,525,,1520440569,198019515,'',0.0,0.0,89,0.519999980927,120.731697083,-0.0
1520440569277656538,,526,,1520440569,276324244,'',0.0,0.0,89,0.519999980927,121.826568604,-0.0
1520440569400407698,,527,,1520440569,399976415,'',0.0,0.0,89,0.519999980927,121.404411316,-0.0
1520440569492521820,,528,,1520440569,491654213,'',0.0,0.0,89,0.519999980927,121.488586426,-0.0
1520440569582948315,,529,,1520440569,582031677,'',0.0,0.0,89,0.509999990463,122.752540588,-0.0
1520440569694415291,,530,,1520440569,691689074,'',0.0,0.0,89,0.5,121.404411316,-0.0
1520440569807962187,,531,,1520440569,806376199,'',0.0,0.0,89,0.509999990463,120.309585571,-0.0
1520440569882240310,,532,,1520440569,882068409,'',0.0,0.0,89,0.519999980927,121.657577515,-0.0
1520440570004079747,,533,,1520440570,3373400,'',0.0,0.0,89,0.52999997139,122.078453064,-0.0
1520440570101261076,,534,,1520440570,100427253,'',0.0,0.0,89,0.52999997139,122.246810913,-0.0
1520440570192122192,,535,,1520440570,191448391,'',0.0,0.0,89,0.52999997139,123.089279175,-0.0
1520440570294995453,,536,,1520440570,292736255,'',0.0,0.0,89,0.519999980927,122.246810913,-0.0
1520440570397290612,,537,,1520440570,396627703,'',0.0,0.0,89,0.519999980927,123.005096436,-0.0
1520440570475654337,,538,,1520440570,475321631,'',0.0,0.0,89,0.519999980927,121.488586426,-0.0
1520440570578615410,,539,,1520440570,577701885,'',0.0,0.0,90,0.52999997139,122.66771698,-0.0
1520440570705466201,,540,,1520440570,704667209,'',0.0,0.0,90,0.52999997139,120.899391174,-0.0
1520440570778197496,,541,,1520440570,777644111,'',0.0,0.0,90,0.519999980927,120.394393921,-0.0
1520440570877479956,,542,,1520440570,876644032,'',0.0,0.0,90,0.52999997139,121.657577515,-0.0
1520440570974348784,,543,,1520440570,973006725,'',0.0,0.0,90,0.519999980927,120.983558655,-0.0
1520440571081706426,,544,,1520440571,81388323,'',0.0,0.0,90,0.519999980927,120.646888733,-0.0
1520440571185715966,,545,,1520440571,184787306,'',0.0,0.0,90,0.509999990463,121.826568604,-0.0
1520440571276076194,,546,,1520440571,275614624,'',0.0,0.0,90,0.509999990463,121.404411316,-0.0
1520440571378683910,,547,,1520440571,377714415,'',0.0,0.0,90,0.519999980927,123.510215759,-0.0
1520440571478033727,,548,,1520440571,477177558,'',0.0,0.0,91,0.52999997139,121.067726135,-0.0
1520440571592879675,,549,,1520440571,591999382,'',0.0,0.0,91,0.540000021458,122.837364197,-0.0
1520440571676595863,,550,,1520440571,675593800,'',0.0,0.0,91,0.52999997139,122.331634521,-0.0
1520440571776646947,,551,,1520440571,776141070,'',0.0,0.0,91,0.519999980927,120.983558655,-0.0
1520440571872349839,,552,,1520440571,872055544,'',0.0,0.0,91,0.519999980927,123.173461914,-0.0
1520440571983252106,,553,,1520440571,982669701,'',0.0,0.0,92,0.509999990463,121.994277954,-0.0
1520440572101811208,,554,,1520440572,100799366,'',0.0,0.0,92,0.509999990463,122.415168762,-0.0
1520440572206078420,,555,,1520440572,204661295,'',0.0,0.0,92,0.519999980927,122.66771698,-0.0
1520440572284921439,,556,,1520440572,284200363,'',0.0,0.0,92,0.52999997139,122.331634521,-0.0
1520440572372399039,,557,,1520440572,371956047,'',0.0,0.0,91,0.519999980927,121.488586426,-0.0
1520440572482902651,,558,,1520440572,481576776,'',0.0,0.0,91,0.519999980927,122.162635803,-0.0
1520440572576578992,,559,,1520440572,575785750,'',0.0,0.0,91,0.519999980927,121.573402405,-0.0
1520440572694120016,,560,,1520440572,692830692,'',0.0,0.0,90,0.519999980927,122.078453064,-0.0
1520440572787849155,,561,,1520440572,786953404,'',0.0,0.0,90,0.519999980927,122.415168762,-0.0
1520440572911519587,,562,,1520440572,911016517,'',0.0,0.0,90,0.519999980927,121.404411316,-0.0
1520440572977303915,,563,,1520440572,976684991,'',0.0,0.0,90,0.509999990463,120.309585571,-0.0
1520440573077707304,,564,,1520440573,77050144,'',0.0,0.0,89,0.519999980927,121.488586426,-0.0
1520440573178772758,,565,,1520440573,177860815,'',0.0,0.0,89,0.519999980927,122.415168762,-0.0
1520440573276488847,,566,,1520440573,275680378,'',0.0,0.0,89,0.519999980927,121.657577515,-0.0
1520440573394814003,,567,,1520440573,393805423,'',0.0,0.0,89,0.509999990463,121.573402405,-0.0
1520440573481224308,,568,,1520440573,480350976,'',0.0,0.0,89,0.509999990463,121.488586426,-0.0
1520440573581314204,,569,,1520440573,580405936,'',0.0,0.0,89,0.519999980927,120.899391174,-0.0
1520440573677212308,,570,,1520440573,676524691,'',0.0,0.0,89,0.52999997139,121.741752625,-0.0
1520440573783189825,,571,,1520440573,782528756,'',0.0,0.0,89,0.540000021458,121.067726135,-0.0
1520440573876659297,,572,,1520440573,876147528,'',0.0,0.0,88,0.52999997139,123.005096436,-0.0
1520440573975148991,,573,,1520440573,974691762,'',0.0,0.0,88,0.52999997139,120.815223694,-0.0
1520440574076146532,,574,,1520440574,75609096,'',0.0,0.0,88,0.519999980927,121.320884705,-0.0
1520440574174905958,,575,,1520440574,174544113,'',0.0,0.0,88,0.519999980927,120.899391174,-0.0
1520440574277312525,,576,,1520440574,276520927,'',0.0,0.0,88,0.519999980927,122.499351501,-0.0
1520440574377744861,,577,,1520440574,376876754,'',0.0,0.0,88,0.519999980927,122.499351501,-0.0
1520440574482117686,,578,,1520440574,481633832,'',0.0,0.0,88,0.519999980927,122.078453064,-0.0
1520440574591184267,,579,,1520440574,590472337,'',0.0,0.0,88,0.519999980927,121.657577515,-0.0
1520440574721754818,,580,,1520440574,720936296,'',0.0,0.0,88,0.519999980927,121.826568604,-0.0
1520440574778771625,,581,,1520440574,777995454,'',0.0,0.0,87,0.509999990463,121.994277954,-0.0
1520440574882806321,,582,,1520440574,882435695,'',0.0,0.0,87,0.509999990463,121.573402405,-0.0
1520440575017380097,,583,,1520440575,16101858,'',0.0,0.0,87,0.519999980927,122.331634521,-0.0
1520440575101702324,,584,,1520440575,100987797,'',0.0,0.0,87,0.509999990463,122.078453064,-0.0
1520440575195071140,,585,,1520440575,194310886,'',0.0,0.0,87,0.519999980927,121.067726135,-0.0
1520440575283440863,,586,,1520440575,282743503,'',0.0,0.0,87,0.52999997139,120.646888733,-0.0
1520440575387599068,,587,,1520440575,387216741,'',0.0,0.0,87,0.52999997139,120.731697083,-0.0
1520440575483895012,,588,,1520440575,482840135,'',0.0,0.0,87,0.540000021458,120.562721252,-0.0
1520440575583569399,,589,,1520440575,582522796,'',0.0,0.0,87,0.52999997139,121.404411316,-0.0
1520440575692424060,,590,,1520440575,691958302,'',0.0,0.0,88,0.519999980927,123.089279175,-0.0
1520440575805122036,,591,,1520440575,803881480,'',0.0,0.0,88,0.519999980927,122.752540588,-0.0
1520440575906869603,,592,,1520440575,906256843,'',0.0,0.0,88,0.52999997139,120.478561401,-0.0
1520440575994294969,,593,,1520440575,992636418,'',0.0,0.0,88,0.519999980927,122.162635803,-0.0
1520440576082732518,,594,,1520440576,82280065,'',0.0,0.0,88,0.52999997139,120.731697083,-0.0
1520440576192753142,,595,,1520440576,192206705,'',0.0,0.0,88,0.52999997139,122.66771698,-0.0
1520440576294013331,,596,,1520440576,293470571,'',0.0,0.0,88,0.52999997139,122.331634521,-0.0
1520440576397585233,,597,,1520440576,396903051,'',0.0,0.0,89,0.52999997139,122.752540588,-0.0
1520440576511519927,,598,,1520440576,510484820,'',0.0,0.0,89,0.52999997139,120.731697083,-0.0
1520440576592907057,,599,,1520440576,591903806,'',0.0,0.0,89,0.519999980927,122.078453064,-0.0
1520440576692901885,,600,,1520440576,692198244,'',0.0,0.0,89,0.519999980927,122.246810913,-0.0
1520440576792777249,,601,,1520440576,791641075,'',0.0,0.0,89,0.509999990463,121.404411316,-0.0
1520440576893469328,,602,,1520440576,892784668,'',0.0,0.0,89,0.519999980927,121.320884705,-0.0
1520440577001257787,,603,,1520440577,829829,'',0.0,0.0,89,0.52999997139,121.741752625,-0.0
1520440577108006451,,604,,1520440577,107166123,'',0.0,0.0,89,0.52999997139,121.910102844,-0.0
1520440577202399901,,605,,1520440577,201523067,'',0.0,0.0,89,0.52999997139,120.309585571,-0.0
1520440577294787929,,606,,1520440577,293209828,'',0.0,0.0,89,0.52999997139,121.320884705,-0.0
1520440577387679129,,607,,1520440577,387204288,'',0.0,0.0,89,0.519999980927,121.826568604,-0.0
1520440577493633573,,608,,1520440577,492784333,'',0.0,0.0,89,0.52999997139,120.309585571,-0.0
1520440577607300491,,609,,1520440577,606214367,'',0.0,0.0,89,0.519999980927,120.731697083,-0.0
1520440577710028661,,610,,1520440577,709171265,'',0.0,0.0,89,0.519999980927,121.910102844,-0.0
1520440577801953026,,611,,1520440577,801051280,'',0.0,0.0,90,0.519999980927,121.994277954,-0.0
1520440577901851631,,612,,1520440577,900999407,'',0.0,0.0,90,0.509999990463,121.488586426,-0.0
1520440577994252726,,613,,1520440577,993488151,'',0.0,0.0,90,0.519999980927,121.320884705,-0.0
1520440578086475443,,614,,1520440578,85680449,'',0.0,0.0,90,0.519999980927,120.815223694,-0.0
1520440578198936379,,615,,1520440578,198471832,'',0.0,0.0,91,0.519999980927,121.151901245,-0.0
1520440578311247680,,616,,1520440578,310670456,'',0.0,0.0,91,0.519999980927,120.394393921,-0.0
1520440578393021160,,617,,1520440578,392370601,'',0.0,0.0,91,0.519999980927,121.910102844,-0.0
1520440578494416446,,618,,1520440578,493092459,'',0.0,0.0,91,0.519999980927,121.826568604,-0.0
1520440578593381930,,619,,1520440578,592915599,'',0.0,0.0,91,0.519999980927,120.983558655,-0.0
1520440578691833763,,620,,1520440578,691391338,'',0.0,0.0,91,0.519999980927,122.499351501,-0.0
1520440578800701355,,621,,1520440578,799695239,'',0.0,0.0,91,0.519999980927,121.320884705,-0.0
1520440578893103032,,622,,1520440578,892507120,'',0.0,0.0,91,0.519999980927,120.983558655,-0.0
1520440578992410941,,623,,1520440578,991652801,'',0.0,0.0,91,0.449999988079,121.657577515,-0.0
1520440579095121103,,624,,1520440579,93707776,'',0.0,0.0,91,0.460000008345,121.067726135,-0.0
1520440579193946864,,625,,1520440579,192764282,'',0.0,0.0,91,0.479999989271,120.815223694,-0.0
1520440579303288314,,626,,1520440579,302551653,'',0.0,0.0,91,0.509999990463,121.488586426,-0.0
1520440579429840708,,627,,1520440579,429138232,'',0.0,0.0,91,0.540000021458,121.320884705,-0.0
1520440579493292064,,628,,1520440579,492370209,'',0.0,0.0,91,0.52999997139,121.067726135,-0.0
1520440579592267895,,629,,1520440579,591561058,'',0.0,0.0,92,0.519999980927,120.983558655,-0.0
1520440579693244065,,630,,1520440579,691852766,'',0.0,0.0,92,0.449999988079,118.626457214,-0.0
1520440579793251990,,631,,1520440579,792565648,'',0.0,0.0,92,0.460000008345,119.972938538,-0.0
1520440579902511178,,632,,1520440579,902147738,'',0.0,0.0,93,0.479999989271,118.962417603,-0.0
1520440580031273063,,633,,1520440580,30346545,'',0.0,0.0,94,0.479999989271,120.815223694,-0.0
1520440580103653896,,634,,1520440580,102756183,'',0.0,0.0,94,0.460000008345,119.804618835,-0.0
1520440580223882370,,635,,1520440580,223174361,'',0.0,0.0,94,0.430000007153,118.37336731,-0.0
1520440580294087198,,636,,1520440580,292871016,'',0.0,0.0,95,0.430000007153,119.046569824,-0.0
1520440580402910861,,637,,1520440580,402468624,'',0.0,0.0,96,0.430000007153,119.383834839,-0.0
1520440580491410666,,638,,1520440580,490830012,'',0.0,0.0,97,0.419999986887,119.636299133,-0.0
1520440580592022183,,639,,1520440580,591726128,'',0.0,0.0,98,0.409999996424,119.299674988,-0.0
1520440580721644078,,640,,1520440580,719899027,'',0.0,0.0,100,0.409999996424,118.878265381,-0.0
1520440580793556860,,641,,1520440580,792684610,'',0.0,0.0,101,0.409999996424,120.309585571,-0.0
1520440580918601076,,642,,1520440580,918199176,'',0.0,0.0,102,0.409999996424,120.309585571,-0.0
1520440580994286335,,643,,1520440580,993012400,'',0.0,0.0,102,0.40000000596,120.478561401,-0.0
1520440581092629489,,644,,1520440581,91833134,'',0.0,0.0,103,0.40000000596,119.804618835,-0.0
1520440581220553552,,645,,1520440581,219161869,'',0.0,0.0,102,0.40000000596,119.636299133,-0.0
1520440581303377347,,646,,1520440581,302395672,'',0.0,0.0,103,0.40000000596,120.731697083,-0.0
1520440581402594080,,647,,1520440581,401568479,'',0.0,0.0,103,0.389999985695,118.878265381,-0.0
1520440581521179974,,648,,1520440581,519733927,'',0.0,0.0,103,0.389999985695,118.794113159,-0.0
1520440581629016048,,649,,1520440581,627522665,'',0.0,0.0,103,0.389999985695,119.131370544,-0.0
1520440581721430386,,650,,1520440581,719993856,'',0.0,0.0,103,0.389999985695,119.636299133,-0.0
1520440581792711435,,651,,1520440581,792090098,'',0.0,0.0,103,0.389999985695,120.226066589,-0.0
1520440581892201461,,652,,1520440581,891687496,'',0.0,0.0,103,0.389999985695,120.478561401,-0.0
1520440581993319999,,653,,1520440581,992371571,'',0.0,0.0,103,0.389999985695,120.394393921,-0.0
1520440582092267584,,654,,1520440582,91752815,'',0.0,0.0,103,0.40000000596,119.131370544,-0.0
1520440582220251725,,655,,1520440582,219723552,'',0.0,0.0,103,0.419999986887,117.867851257,-0.0
1520440582293850001,,656,,1520440582,292757673,'',0.0,0.0,103,0.419999986887,119.216163635,-0.0
1520440582395904424,,657,,1520440582,395357112,'',0.0,0.0,104,0.0799999982119,121.151901245,-0.0
1520440582507467646,,658,,1520440582,506964882,'',0.0,0.0,104,0.0799999982119,121.488586426,-0.0
1520440582625061039,,659,,1520440582,624284565,'',0.0,0.0,104,0.0799999982119,121.741752625,-0.0
1520440582721543660,,660,,1520440582,719889692,'',0.0,0.0,104,0.0799999982119,120.394393921,-0.0
1520440582820919010,,661,,1520440582,819447850,'',0.0,0.0,104,0.0799999982119,121.826568604,-0.0
1520440582896207815,,662,,1520440582,893965933,'',0.0,0.0,104,0.0799999982119,121.826568604,-0.0
1520440583020284946,,663,,1520440583,19422181,'',0.0,0.0,104,0.0799999982119,121.826568604,-0.0
1520440583120916149,,664,,1520440583,119859906,'',0.0,0.0,104,0.0799999982119,121.741752625,-0.0
1520440583195894230,,665,,1520440583,194131549,'',0.0,0.0,104,0.0799999982119,122.078453064,-0.0
1520440583326129075,,666,,1520440583,325600334,'',0.0,0.0,104,0.0799999982119,120.899391174,-0.0
1520440583435695892,,667,,1520440583,435077684,'',0.0,0.0,104,0.0799999982119,122.078453064,-0.0
1520440583511969010,,668,,1520440583,511356956,'',0.0,0.0,104,0.0799999982119,121.488586426,-0.0
1520440583640241054,,669,,1520440583,639523738,'',0.0,0.0,104,0.0799999982119,122.583534241,-0.0
1520440583720860931,,670,,1520440583,719713437,'',0.0,0.0,104,0.0799999982119,121.404411316,-0.0
1520440583829346427,,671,,1520440583,828571596,'',0.0,0.0,104,0.0799999982119,121.657577515,-0.0
1520440583918602776,,672,,1520440583,917926051,'',0.0,0.0,104,0.0799999982119,121.826568604,-0.0
1520440583992780602,,673,,1520440583,992357774,'',0.0,0.0,104,0.0799999982119,121.573402405,-0.0
1520440584113250990,,674,,1520440584,112413391,'',0.0,0.0,104,0.0799999982119,122.246810913,-0.0
1520440584219613032,,675,,1520440584,219178954,'',0.0,0.0,104,0.0799999982119,121.826568604,-0.0
1520440584303769131,,676,,1520440584,303134392,'',0.0,0.0,104,0.0799999982119,121.826568604,-0.0
1520440584420802521,,677,,1520440584,420151666,'',0.0,0.0,104,0.0799999982119,122.162635803,-0.0
1520440584521512672,,678,,1520440584,519701121,'',0.0,0.0,104,0.0799999982119,120.815223694,-0.0
1520440584612710164,,679,,1520440584,612036678,'',0.0,0.0,104,0.0799999982119,121.404411316,-0.0
1520440584721365870,,680,,1520440584,719800504,'',0.0,0.0,104,0.0799999982119,121.910102844,-0.0
1520440584835215763,,681,,1520440584,834131237,'',0.0,0.0,104,0.0799999982119,121.236709595,-0.0
1520440584913309310,,682,,1520440584,912646537,'',0.0,0.0,104,0.0,121.320884705,-0.0
1520440585016243836,,683,,1520440585,14710942,'',0.0,0.0,104,0.0,122.162635803,-0.0
1520440585092816820,,684,,1520440585,92298200,'',0.0,0.0,104,0.0,121.910102844,-0.0
1520440585222854718,,685,,1520440585,221246563,'',0.0,0.0,104,0.0,121.573402405,-0.0
1520440585323718581,,686,,1520440585,322981986,'',0.0,0.0,104,0.0,122.078453064,-0.0
1520440585392248351,,687,,1520440585,391816105,'',0.0,0.0,104,0.0,121.826568604,-0.0
1520440585492705429,,688,,1520440585,492114886,'',0.0,0.0,104,0.0,121.826568604,-0.0
1520440585595586417,,689,,1520440585,594995688,'',0.0,0.0,104,0.0,122.078453064,-0.0
1520440585724851464,,690,,1520440585,723514426,'',0.0,0.0,104,0.0,122.246810913,-0.0
1520440585829458089,,691,,1520440585,828272998,'',0.0,0.0,104,0.0,122.162635803,-0.0
1520440585895487028,,692,,1520440585,894262254,'',0.0,0.0,104,0.0,121.320884705,-0.0
1520440585993650795,,693,,1520440585,992685502,'',0.0,0.0,104,0.0,121.404411316,-0.0
1520440586101984215,,694,,1520440586,101546298,'',0.0,0.0,104,0.0,121.488586426,-0.0
1520440586192725719,,695,,1520440586,192229118,'',0.0,0.0,104,0.0,121.741752625,-0.0
1520440586293634668,,696,,1520440586,292837911,'',0.0,0.0,104,0.0,122.583534241,-0.0
1520440586403695461,,697,,1520440586,403239632,'',0.0,0.0,104,0.0,123.089279175,-0.0
1520440586527871962,,698,,1520440586,527115151,'',0.0,0.0,104,0.0,122.66771698,-0.0
1520440586618849043,,699,,1520440586,618148635,'',0.0,0.0,104,0.0,121.910102844,-0.0
1520440586721209106,,700,,1520440586,720207116,'',0.0,0.0,104,0.0,122.078453064,-0.0
1520440586829577655,,701,,1520440586,828572145,'',0.0,0.0,104,0.0,122.415168762,-0.0
1520440586889688636,,702,,1520440586,889395390,'',0.0,0.0,104,0.0,122.837364197,-0.0
1520440587016979156,,703,,1520440587,16145894,'',0.0,0.0,104,0.0,122.415168762,-0.0
1520440587093661306,,704,,1520440587,92862194,'',0.0,0.0,104,0.0,122.920906067,-0.0
1520440587192693470,,705,,1520440587,192057287,'',0.0,0.0,104,0.0,123.089279175,-0.0
1520440587310144281,,706,,1520440587,309068055,'',0.0,0.0,104,0.0,122.246810913,-0.0
