rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics,"/mavros/adsb/vehicle, /mavros/altitude, /mavros/cam_imu_sync/cam_imu_stamp, /mavros/debug_value/debug,","/mavros/debug_value/debug_vector, /mavros/debug_value/named_value_float, /mavros/debug_value/named_value_int,","/mavros/global_position/raw/fix, /mavros/global_position/raw/gps_vel, /mavros/global_position/global,","/mavros/global_position/local, /mavros/global_position/rel_alt, /mavros/global_position/compass_hdg,","/mavros/global_position/gp_origin, /mavros/global_position/gp_lp_offset, /mavros/hil/controls,","/mavros/hil/actuator_controls, /mavros/home_position/home, /mavros/imu/data, /mavros/imu/mag,","/mavros/imu/temperature, /mavros/imu/atm_pressure, /mavros/imu/data_raw, /mavros/local_position/pose,","/mavros/local_position/velocity, /mavros/local_position/odom, /mavros/manual_control/control,","/mavros/px4flow/raw/optical_flow_rad, /mavros/px4flow/ground_distance, /mavros/px4flow/temperature,","/mavros/rc/in, /mavros/rc/out, /mavros/setpoint_raw/target_local, /mavros/setpoint_raw/target_global,","/mavros/setpoint_raw/target_attitude, /mavros/state, /mavros/extended_state, /mavros/battery,","/mavros/time_reference, /mavros/vfr_hud, /mavros/wind_estimation, /mavros/mission/waypoints,",/mavros/mission/reached]
1520440529187127106,,394,,1520440529,186878386,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440530592822177,,395,,1520440530,592458592,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440531655912305,,396,,1520440531,655336767,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440531702109009,,397,,1520440531,701542956,'',2,"""/mavros""","""WP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/waypoint.cpp""","""std_plugins",577,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440532694814366,,398,,1520440532,693925975,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440532702493896,,399,,1520440532,701876965,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440533751983293,,400,,1520440533,751454713,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440534436947190,,401,,1520440534,436341383,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440534765943142,,402,,1520440534,765554327,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440535347817538,,403,,1520440535,347011504,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440535773703278,,404,,1520440535,773157536,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440536332723428,,405,,1520440536,332168724,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440536657187586,,406,,1520440536,656681108,'',2,"""/mavros""","""HP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/home_position.cpp""","""std_plugins",165,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440536794299088,,407,,1520440536,793684568,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440537651756855,,408,,1520440537,651250166,'',2,"""/offb_node""","""Offboard enabled""","""/home/mathias/catkin_ws/src/drone_mocap/src/offb_node.cpp""","""main""",81,"[/rosout, /mavros/setpoint_position/local]"
1520440537677375229,,409,,1520440537,676780617,'',4,"""/mavros""","""CMD","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/command.cpp""","""std_plugins",116,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440537813326250,,410,,1520440537,812859435,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440538823618943,,411,,1520440538,823337363,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440539433662852,,412,,1520440539,432768725,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440539833545526,,413,,1520440539,833061056,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440540319991016,,414,,1520440540,319430117,'',4,"""/mavros""","""TM","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_time.cpp""","""std_plugins",304,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440540477656341,,415,,1520440540,476548220,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440540843228145,,416,,1520440540,842760202,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440541852612301,,417,,1520440541,852159441,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440542752365094,,418,,1520440542,751531207,'',2,"""/offb_node""","""Vehicle armed""","""/home/mathias/catkin_ws/src/drone_mocap/src/offb_node.cpp""","""main""",89,"[/rosout, /mavros/setpoint_position/local]"
1520440542753209793,,419,,1520440542,751377502,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440542801520617,,420,,1520440542,800464634,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440542876223685,,421,,1520440542,875591767,'',4,"""/mavros""","""PR","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/param.cpp""","""std_plugins",617,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440543381477715,,422,,1520440543,380903101,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440545049313401,,423,,1520440545,47707556,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440545740696585,,424,,1520440545,739281077,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440546487608166,,425,,1520440546,486833460,'',4,"""/mavros""","""GP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/global_position.cpp""","""std_plugins",162,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440546657374368,,426,,1520440546,656924822,'',2,"""/mavros""","""HP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/home_position.cpp""","""std_plugins",165,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440546943560131,,427,,1520440546,942583346,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440550410298235,,428,,1520440550,408709482,'',4,"""/mavros""","""TM","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_time.cpp""","""std_plugins",304,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440551612695143,,429,,1520440551,612136887,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440553062468377,,430,,1520440553,61592589,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440556656870543,,431,,1520440556,656384253,'',2,"""/mavros""","""HP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/home_position.cpp""","""std_plugins",165,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440556954266643,,432,,1520440556,953960441,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440558457750707,,433,,1520440558,456992491,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440561301533397,,434,,1520440561,300913031,'',4,"""/mavros""","""TM","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_time.cpp""","""std_plugins",304,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440561594856644,,435,,1520440561,592439596,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440562777357284,,436,,1520440562,776142256,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440563193186732,,437,,1520440563,192085553,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440563962173246,,438,,1520440563,961560419,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440566656975542,,439,,1520440566,656368332,'',2,"""/mavros""","""HP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/home_position.cpp""","""std_plugins",165,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440568077744264,,440,,1520440568,76806632,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440569573502059,,441,,1520440569,572867392,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440570294230195,,442,,1520440570,291430290,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440571234251648,,443,,1520440571,233851432,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440573975142156,,444,,1520440573,974392888,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440574722149848,,445,,1520440574,721511887,'',4,"""/mavros""","""TM","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_time.cpp""","""std_plugins",304,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440575142467045,,446,,1520440575,141556563,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440576572969238,,447,,1520440576,572068484,'',4,"""/mavros""","""GP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/global_position.cpp""","""std_plugins",162,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440576657276662,,448,,1520440576,656523119,'',2,"""/mavros""","""HP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/home_position.cpp""","""std_plugins",165,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440577951690708,,449,,1520440577,950844375,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440578932479105,,450,,1520440578,932198005,'',8,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",542,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440578984531537,,451,,1520440578,983849546,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440579245495539,,452,,1520440579,244900729,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440581783041164,,453,,1520440581,782406832,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440582082196170,,454,,1520440582,81911944,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440583293794785,,455,,1520440583,293150414,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440583877233518,,456,,1520440583,875493980,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440584786962294,,457,,1520440584,786360267,'',4,"""/mavros""","""TM","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_time.cpp""","""std_plugins",304,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440584913106830,,458,,1520440584,912261811,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440585542287955,,459,,1520440585,541699226,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440586657164215,,460,,1520440586,656559167,'',2,"""/mavros""","""HP","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/home_position.cpp""","""std_plugins",165,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
1520440586661730215,,461,,1520440586,660297614,'',2,"""/mavros""","""FCU","""/tmp/binarydeb/ros-kinetic-mavros-0.23.0/src/plugins/sys_status.cpp""","""std_plugins",549,"[/rosout, /diagnostics, /tf, /tf_static, /mavlink/from, /mavros/radio_status, /mavros/target_actuator_control,"
